,age_true,race_true,race_pred,gender_true,gender_pred
4375,26,3,3,0,0
4376,8,0,0,1,1
4377,26,3,3,0,0
4378,42,4,4,1,1
4379,60,0,0,1,1
4380,4,3,3,0,0
4381,15,4,3,0,0
4382,18,4,0,1,1
4383,23,2,2,1,1
4384,1,2,2,0,0
4385,61,0,0,1,1
4386,22,3,3,0,0
4387,43,0,0,0,0
4388,35,1,1,1,1
4389,2,0,0,1,1
4390,45,3,3,0,0
4391,61,0,3,1,1
4392,40,1,3,0,0
4393,8,2,2,1,1
4394,1,2,2,0,1
4395,24,0,0,1,0
4396,30,2,0,1,1
4397,1,1,1,0,0
4398,26,1,1,1,1
4399,40,0,0,0,0
4400,49,1,1,1,1
4401,15,0,0,0,1
4402,26,3,3,0,0
4403,40,0,0,0,0
4404,28,2,2,1,1
4405,32,3,0,0,0
4406,56,0,0,0,0
4407,1,0,0,0,0
4408,18,2,0,1,1
4409,1,0,0,1,0
4410,29,0,0,1,1
4411,32,2,2,1,1
4412,28,4,3,1,1
4413,27,2,2,1,1
4414,26,0,0,0,1
4415,23,3,3,0,0
4416,26,1,1,0,0
4417,26,2,2,1,1
4418,23,4,4,1,1
4419,37,1,0,1,1
4420,30,0,0,1,1
4421,15,0,0,0,0
4422,18,0,0,1,1
4423,28,3,3,1,1
4424,24,1,0,0,0
4425,1,2,2,0,0
4426,1,0,0,1,1
4427,52,3,0,0,0
4428,2,4,2,1,1
4429,27,2,2,1,1
4430,35,0,3,1,1
4431,25,4,0,0,0
4432,2,0,0,0,0
4433,62,1,1,0,0
4434,35,0,0,0,0
4435,35,2,2,0,0
4436,29,4,0,0,1
4437,30,2,2,1,1
4438,29,0,0,0,0
4439,52,3,3,0,0
4440,26,0,1,0,0
4441,25,3,3,0,0
4442,22,3,3,0,0
4443,35,3,3,1,1
4444,41,2,2,0,0
4445,26,1,1,0,0
4446,35,0,0,0,0
4447,51,0,0,0,0
4448,32,3,3,0,0
4449,63,0,0,0,0
4450,1,0,0,0,0
4451,19,0,0,1,1
4452,26,1,0,1,1
4453,75,2,2,0,0
4454,56,0,0,1,1
4455,26,0,0,1,1
4456,70,0,2,1,1
4457,26,1,1,1,1
4458,60,0,0,1,1
4459,22,3,3,1,1
4460,26,0,0,0,0
4461,24,2,2,0,0
4462,26,1,3,0,0
4463,32,3,3,1,1
4464,1,2,2,0,0
4465,20,2,2,1,1
4466,36,1,1,1,1
4467,39,0,0,0,0
4468,28,1,1,0,0
4469,26,1,0,0,0
4470,36,1,1,0,0
4471,1,0,2,1,1
4472,20,0,0,1,1
4473,80,0,0,0,0
4474,58,2,2,0,0
4475,55,0,0,0,0
4476,28,4,0,0,0
4477,51,0,0,0,0
4478,26,1,0,0,0
4479,100,2,4,1,1
4480,20,2,2,1,1
4481,1,4,3,0,1
4482,55,3,3,0,0
4483,26,0,0,0,0
4484,25,0,0,0,0
4485,45,0,0,0,0
4486,1,2,2,0,0
4487,46,0,0,1,1
4488,39,1,1,1,1
4489,101,2,0,1,1
4490,24,2,2,1,1
4491,32,0,0,1,1
4492,4,3,3,1,1
4493,50,1,1,1,1
4494,30,0,2,1,1
4495,29,0,0,0,0
4496,21,4,0,1,1
4497,5,0,0,0,1
4498,26,0,0,1,0
4499,31,0,0,1,1
4500,19,3,3,1,1
4501,53,0,1,1,1
4502,28,1,1,0,0
4503,44,0,0,0,0
4504,1,3,2,1,1
4505,86,0,0,0,0
4506,31,0,0,0,0
4507,25,0,0,1,1
4508,28,1,1,0,0
4509,23,2,2,1,1
4510,31,4,0,1,1
4511,3,0,0,0,0
4512,10,1,2,1,0
4513,20,2,2,1,1
4514,28,0,0,1,1
4515,36,0,0,1,0
4516,55,2,0,0,0
4517,1,2,2,0,1
4518,77,0,0,0,0
4519,78,0,0,0,0
4520,26,1,1,0,0
4521,40,1,1,0,0
4522,36,1,1,0,0
4523,57,1,1,0,0
4524,16,0,2,1,1
4525,30,1,1,1,1
4526,28,2,0,0,0
4527,52,0,0,0,0
4528,58,0,0,1,1
4529,75,0,0,1,1
4530,26,1,1,1,0
4531,83,0,2,0,0
4532,34,0,0,0,0
4533,26,3,0,0,0
4534,35,1,1,1,1
4535,16,2,2,0,0
4536,90,0,0,1,0
4537,53,0,0,0,1
4538,29,4,4,1,1
4539,36,0,0,1,1
4540,29,0,0,0,0
4541,37,1,1,1,1
4542,46,0,0,0,0
4543,26,2,2,1,1
4544,56,3,3,1,1
4545,8,0,0,1,1
4546,79,0,0,1,1
4547,7,2,2,1,1
4548,36,3,3,0,0
4549,31,2,2,1,1
4550,28,1,1,1,1
4551,26,2,2,1,1
4552,27,2,2,1,1
4553,1,3,3,0,1
4554,82,0,0,0,0
4555,25,2,2,0,0
4556,3,2,2,1,1
4557,25,1,1,1,1
4558,21,1,1,0,0
4559,26,2,2,0,1
4560,82,1,1,1,1
4561,68,0,0,0,0
4562,43,4,0,1,1
4563,1,3,3,0,1
4564,15,0,0,1,1
4565,30,0,0,0,0
4566,26,1,3,1,1
4567,48,4,0,1,1
4568,27,3,3,0,0
4569,42,0,1,0,0
4570,22,1,1,1,1
4571,1,2,2,0,0
4572,22,4,4,0,0
4573,34,0,0,1,1
4574,30,2,2,1,0
4575,35,1,1,0,0
4576,26,1,1,0,0
4577,14,0,0,1,1
4578,1,0,0,0,0
4579,24,2,2,1,1
4580,27,0,0,0,0
4581,20,0,0,1,1
4582,36,1,1,0,0
4583,25,0,0,0,0
4584,60,1,2,0,0
4585,25,0,0,0,0
4586,3,0,0,0,0
4587,20,1,1,1,1
4588,31,3,0,0,0
4589,26,0,0,1,1
4590,3,0,0,1,1
4591,28,0,2,0,0
4592,80,2,2,0,0
4593,26,3,3,1,1
4594,53,0,0,0,0
4595,26,1,1,0,0
4596,40,3,3,1,1
4597,35,2,2,0,0
4598,52,0,0,0,0
4599,8,2,2,1,0
4600,17,0,0,0,1
4601,26,0,0,0,0
4602,80,0,0,0,0
4603,8,0,0,1,1
4604,24,0,0,1,1
4605,28,0,0,0,0
4606,26,1,1,1,1
4607,72,3,0,0,0
4608,27,2,3,1,1
4609,26,3,0,0,0
4610,30,2,0,0,0
4611,20,0,0,1,1
4612,36,1,1,0,0
4613,65,3,3,0,0
4614,72,1,1,0,0
4615,22,3,3,1,1
4616,66,0,0,0,0
4617,32,1,1,0,0
4618,40,2,2,0,0
4619,1,2,2,1,0
4620,32,1,1,1,1
4621,29,0,0,1,1
4622,32,1,1,1,1
4623,27,3,3,1,1
4624,26,0,0,1,1
4625,21,0,0,0,0
4626,40,0,0,1,1
4627,35,1,1,1,1
4628,26,2,0,0,0
4629,33,4,0,0,1
4630,22,1,1,0,0
4631,2,2,2,0,1
4632,27,2,3,0,0
4633,75,0,0,0,0
4634,45,3,3,1,1
4635,24,1,1,1,1
4636,42,0,0,1,1
4637,59,0,1,1,1
4638,46,0,0,0,0
4639,1,3,3,0,0
4640,55,3,3,0,0
4641,19,2,2,1,1
4642,24,3,3,1,1
4643,90,1,3,0,0
4644,4,2,2,1,1
4645,26,0,1,0,0
4646,14,2,2,0,1
4647,56,0,0,0,0
4648,3,2,2,0,0
4649,17,0,0,0,0
4650,40,2,2,0,0
4651,27,3,3,1,1
4652,25,2,2,1,1
4653,27,2,2,1,1
4654,60,0,0,0,0
4655,18,0,0,1,1
4656,1,2,2,1,1
4657,81,0,0,1,0
4658,33,3,3,0,0
4659,27,1,1,0,0
4660,26,3,3,0,0
4661,26,0,0,1,1
4662,53,1,1,1,1
4663,26,1,1,1,1
4664,70,0,0,1,1
4665,40,0,0,0,0
4666,38,0,0,0,0
4667,35,0,0,1,1
4668,17,0,0,1,1
4669,40,0,0,1,1
4670,30,1,0,0,0
4671,5,0,2,1,1
4672,28,0,0,0,0
4673,1,2,2,0,1
4674,20,0,0,1,1
4675,45,4,0,1,1
4676,45,0,0,0,0
4677,50,3,3,0,0
4678,42,1,0,1,1
4679,27,2,2,1,0
4680,35,0,0,0,0
4681,28,3,0,0,0
4682,34,1,1,0,0
4683,39,0,0,0,0
4684,72,2,0,0,0
4685,30,2,2,1,1
4686,25,3,3,0,0
4687,1,0,0,1,1
4688,26,0,0,1,0
4689,18,0,0,1,1
4690,63,0,0,1,1
4691,3,2,2,1,1
4692,12,0,0,1,1
4693,86,1,0,0,0
4694,26,1,1,1,1
4695,35,0,0,1,1
4696,35,4,1,0,0
4697,67,1,1,0,0
4698,30,0,0,1,1
4699,29,2,2,1,1
4700,12,1,1,1,0
4701,12,0,0,1,1
4702,69,0,0,1,1
4703,12,1,4,1,1
4704,6,0,0,0,0
4705,29,4,0,0,0
4706,27,1,1,0,0
4707,38,1,1,1,0
4708,17,4,0,1,1
4709,56,0,0,0,0
4710,67,0,0,0,0
4711,38,3,3,0,0
4712,1,2,2,1,0
4713,8,0,0,1,1
4714,40,1,1,0,0
4715,6,0,0,1,1
4716,42,0,0,1,1
4717,90,2,0,0,0
4718,53,3,3,0,0
4719,32,2,2,1,1
4720,28,1,1,1,1
4721,26,2,2,1,1
4722,40,3,3,0,0
4723,42,0,0,0,0
4724,65,1,1,0,0
4725,58,1,2,1,1
4726,32,1,1,0,0
4727,26,0,0,0,1
4728,27,3,3,1,1
4729,20,0,2,1,1
4730,29,0,0,1,1
4731,56,1,0,0,0
4732,28,2,2,1,1
4733,28,0,0,1,1
4734,4,0,2,0,0
4735,26,1,1,1,1
4736,35,2,2,0,0
4737,25,3,3,1,1
4738,5,3,0,1,1
4739,58,0,0,0,0
4740,5,0,0,1,1
4741,1,0,0,1,1
4742,65,0,0,1,1
4743,26,3,3,0,0
4744,8,3,3,1,1
4745,61,0,0,1,1
4746,26,0,0,0,0
4747,26,1,1,1,1
4748,60,3,3,0,0
4749,24,1,2,1,1
4750,30,0,0,1,1
4751,2,2,2,1,1
4752,35,1,1,1,1
4753,23,3,3,0,0
4754,9,0,0,0,1
4755,52,0,0,1,1
4756,35,0,0,0,1
4757,68,0,0,0,0
4758,25,3,3,1,0
4759,32,1,1,0,1
4760,48,0,0,0,0
4761,24,0,4,0,0
4762,24,0,0,1,1
4763,15,0,0,0,0
4764,40,0,0,1,1
4765,55,1,3,0,0
4766,55,0,0,0,0
4767,4,0,0,0,0
4768,60,0,0,1,1
4769,60,3,0,0,0
4770,61,0,0,1,1
4771,29,0,1,0,0
4772,26,1,2,1,1
4773,3,0,0,1,1
4774,54,1,1,0,0
4775,34,3,3,0,0
4776,65,0,0,0,0
4777,52,0,0,0,0
4778,23,2,2,0,0
4779,28,0,0,0,0
4780,30,0,0,0,0
4781,12,0,0,0,1
4782,35,1,1,1,1
4783,35,2,2,0,0
4784,32,0,0,0,0
4785,56,0,0,1,1
4786,4,0,0,0,0
4787,11,0,0,1,1
4788,26,2,2,1,1
4789,9,0,0,0,1
4790,22,1,1,0,0
4791,35,3,3,1,1
4792,61,2,2,0,0
4793,21,0,0,0,0
4794,40,0,0,1,1
4795,5,4,0,1,1
4796,24,4,1,1,0
4797,53,0,0,0,0
4798,16,4,0,1,1
4799,25,3,3,1,1
4800,18,3,3,0,0
4801,26,3,3,1,1
4802,14,4,2,1,1
4803,85,2,0,0,0
4804,25,1,3,0,0
4805,35,2,0,0,0
4806,19,1,1,1,1
4807,27,1,1,1,1
4808,30,0,0,1,1
4809,26,1,1,1,1
4810,75,0,0,1,0
4811,11,2,2,0,0
4812,21,4,0,0,0
4813,35,4,0,0,0
4814,30,3,3,1,1
4815,28,2,1,0,0
4816,28,0,0,1,1
4817,60,1,1,1,1
4818,105,0,2,1,1
4819,80,0,0,0,0
4820,69,0,0,1,1
4821,35,1,1,1,1
4822,35,1,1,0,0
4823,1,0,0,0,0
4824,35,1,1,0,0
4825,23,1,1,0,0
4826,46,0,0,0,0
4827,40,2,2,1,1
4828,1,0,2,0,1
4829,26,3,0,0,0
4830,65,0,0,1,1
4831,75,0,0,0,0
4832,26,1,1,0,0
4833,7,4,1,1,1
4834,26,1,1,1,0
4835,5,2,2,1,1
4836,20,1,1,1,0
4837,24,3,3,0,1
4838,43,1,1,0,0
4839,38,0,0,1,0
4840,40,0,0,1,0
4841,25,1,1,1,1
4842,68,0,0,1,1
4843,23,0,0,1,0
4844,23,4,0,1,1
4845,1,4,0,0,0
4846,35,1,1,0,1
4847,27,2,2,0,0
4848,30,1,1,0,0
4849,40,0,0,0,0
4850,4,2,2,0,0
4851,38,3,3,1,1
4852,17,0,0,0,0
4853,60,0,0,0,0
4854,51,3,3,0,0
4855,48,2,3,0,0
4856,51,0,0,0,0
4857,18,1,1,0,0
4858,46,2,2,0,0
4859,80,0,0,0,0
4860,26,1,0,0,0
4861,21,1,3,0,0
4862,20,0,0,1,1
4863,30,1,1,0,0
4864,35,0,0,1,1
4865,8,0,0,0,0
4866,34,0,0,0,0
4867,53,0,0,0,0
4868,53,0,0,1,1
4869,35,1,1,0,0
4870,36,1,1,0,0
4871,16,0,0,0,0
4872,15,0,0,0,0
4873,61,2,2,0,0
4874,52,0,0,0,0
4875,54,1,1,0,0
4876,7,3,3,1,1
4877,24,2,0,0,0
4878,51,4,3,1,0
4879,1,0,2,1,1
4880,27,1,1,0,0
4881,48,1,1,1,1
4882,30,2,2,0,0
4883,27,3,3,0,1
4884,26,0,0,0,0
4885,35,0,0,1,1
4886,25,3,0,0,0
4887,61,0,0,0,0
4888,7,1,1,1,1
4889,17,0,0,1,1
4890,51,3,2,1,1
4891,2,0,2,0,0
4892,23,0,3,0,0
4893,59,0,0,0,0
4894,29,3,3,0,0
4895,23,1,1,0,0
4896,44,3,3,0,0
4897,51,0,0,0,0
4898,29,1,1,0,0
4899,51,3,3,0,0
4900,8,4,0,1,1
4901,30,1,1,0,0
4902,1,0,0,0,1
4903,67,0,0,1,1
4904,76,0,0,1,1
4905,30,0,0,0,0
4906,19,0,0,1,1
4907,26,2,2,0,0
4908,7,0,3,0,1
4909,35,0,0,0,0
4910,53,3,3,0,0
4911,4,3,3,1,1
4912,3,0,0,0,0
4913,55,0,0,0,0
4914,9,0,0,0,0
4915,85,0,0,1,1
4916,26,1,1,0,0
4917,38,2,2,0,0
4918,38,1,1,1,1
4919,30,2,2,0,0
4920,1,2,2,1,0
4921,43,3,3,0,0
4922,13,0,0,1,1
4923,26,4,0,1,1
4924,20,0,0,0,1
4925,50,0,0,1,1
4926,24,1,2,1,1
4927,5,2,2,1,1
4928,25,2,2,0,0
4929,35,2,2,0,1
4930,65,0,0,1,1
4931,54,3,3,0,0
4932,33,0,0,1,1
4933,26,1,0,0,0
4934,80,0,0,0,0
4935,1,4,2,0,0
4936,28,2,2,1,1
4937,71,0,0,0,0
4938,29,2,2,0,0
4939,53,0,0,0,0
4940,47,0,0,0,0
4941,12,2,0,0,1
4942,30,1,3,1,0
4943,22,1,1,0,0
4944,1,4,0,1,0
4945,24,2,2,1,1
4946,30,2,0,0,0
4947,35,1,1,0,0
4948,45,3,0,0,0
4949,25,0,0,0,0
4950,16,0,0,1,1
4951,26,1,0,1,1
4952,4,1,1,1,1
4953,36,1,1,0,0
4954,32,1,1,0,0
4955,25,3,3,1,1
4956,58,0,2,0,0
4957,26,4,3,0,0
4958,54,3,3,0,0
4959,30,0,0,1,1
4960,51,0,3,0,0
4961,55,3,3,1,1
4962,48,0,0,0,0
4963,21,1,1,1,1
4964,55,3,0,0,1
4965,7,3,3,1,1
4966,28,2,2,1,1
4967,55,3,3,1,1
4968,60,0,3,1,1
4969,40,0,0,1,1
4970,45,0,0,1,0
4971,48,1,1,0,0
4972,18,0,0,1,1
4973,2,3,3,1,1
4974,26,2,2,0,0
4975,52,4,0,0,0
4976,64,0,0,1,1
4977,20,1,0,1,1
4978,7,0,0,1,1
4979,27,3,0,1,1
4980,26,1,0,0,0
4981,21,0,0,1,1
4982,57,0,0,1,1
4983,45,3,3,0,0
4984,116,3,0,1,1
4985,37,2,2,0,0
4986,10,0,0,1,1
4987,60,0,0,1,1
4988,18,0,0,1,1
4989,21,4,4,0,1
4990,49,0,0,1,1
4991,36,1,1,0,0
4992,20,3,3,1,1
4993,70,3,3,0,0
4994,35,0,0,1,1
4995,16,0,0,1,1
4996,16,0,0,1,1
4997,45,1,3,0,0
4998,52,0,0,0,0
4999,26,0,0,1,1
5000,24,3,3,1,1
5001,58,1,1,1,1
5002,38,0,0,0,0
5003,27,4,0,0,0
5004,1,2,2,0,0
5005,34,3,0,1,1
5006,29,1,1,0,0
5007,20,1,1,1,1
5008,28,2,2,1,1
5009,7,1,0,0,0
5010,28,3,3,0,0
5011,21,0,0,1,1
5012,12,0,0,1,1
5013,37,0,0,1,1
5014,9,0,2,0,1
5015,46,0,0,1,1
5016,79,0,0,1,0
5017,1,3,3,1,0
5018,35,0,0,1,1
5019,85,0,0,1,1
5020,12,2,2,0,0
5021,3,0,2,0,1
5022,2,1,1,1,0
5023,28,3,3,1,1
5024,34,3,0,0,0
5025,28,1,2,1,1
5026,30,4,0,1,1
5027,30,0,0,0,0
5028,26,3,0,0,0
5029,29,4,0,0,0
5030,54,0,0,0,0
5031,26,4,0,0,0
5032,46,1,1,1,1
5033,70,1,0,0,0
5034,37,0,0,0,0
5035,25,1,1,1,1
5036,52,0,0,0,0
5037,27,4,0,1,1
5038,3,2,2,1,1
5039,19,0,0,0,0
5040,54,1,3,1,0
5041,42,0,0,0,0
5042,65,1,1,0,0
5043,45,1,1,0,0
5044,10,0,0,0,0
5045,21,1,1,1,1
5046,60,0,0,1,1
5047,60,3,0,0,0
5048,26,0,3,0,0
5049,68,0,0,0,0
5050,34,4,0,1,1
5051,27,2,0,1,0
5052,9,0,0,0,1
5053,5,0,0,1,1
5054,53,0,0,1,1
5055,26,0,0,0,1
5056,53,1,1,1,0
5057,35,0,0,0,0
5058,37,1,1,0,0
5059,35,2,2,1,1
5060,40,0,0,0,0
5061,74,0,0,0,0
5062,30,0,0,1,1
5063,1,2,2,0,1
5064,30,0,0,0,0
5065,32,1,1,0,0
5066,37,2,2,1,1
5067,31,1,1,1,0
5068,7,0,0,1,1
5069,42,0,0,0,0
5070,40,0,0,0,0
5071,35,0,0,0,0
5072,26,3,0,1,1
5073,32,4,0,0,0
5074,60,0,0,1,1
5075,41,3,3,0,0
5076,25,3,3,1,1
5077,57,0,0,0,0
5078,49,3,0,0,0
5079,26,1,2,1,0
5080,5,0,0,0,1
5081,45,0,0,0,0
5082,1,4,2,1,0
5083,26,3,3,0,0
5084,40,0,0,0,0
5085,35,0,1,1,1
5086,16,0,0,0,0
5087,23,3,3,1,1
5088,3,3,3,1,1
5089,42,0,0,1,1
5090,40,3,3,0,0
5091,13,0,0,0,0
5092,34,3,3,1,1
5093,24,0,0,1,1
5094,40,1,1,0,0
5095,29,1,1,0,0
5096,29,0,0,1,1
5097,29,0,0,1,1
5098,28,2,0,1,1
5099,16,0,0,0,0
5100,19,0,0,1,1
5101,47,4,0,0,0
5102,1,2,2,0,0
5103,50,0,0,0,0
5104,27,0,0,1,1
5105,25,3,3,0,0
5106,26,3,3,0,0
5107,30,0,0,1,1
5108,36,1,1,1,1
5109,39,4,3,0,0
5110,28,1,2,1,1
5111,21,3,0,1,1
5112,28,0,0,0,0
5113,1,2,2,1,0
5114,23,0,0,1,1
5115,8,0,0,1,1
5116,22,0,0,1,1
5117,80,3,3,0,0
5118,34,1,1,1,1
5119,42,2,2,0,0
5120,34,3,0,0,0
5121,32,0,0,0,0
5122,25,0,0,0,0
5123,1,2,2,0,1
5124,26,4,0,0,0
5125,61,0,0,0,0
5126,26,3,3,1,1
5127,26,3,3,1,1
5128,7,4,0,1,0
5129,35,0,0,0,0
5130,70,0,0,0,0
5131,24,2,2,1,1
5132,3,3,3,1,1
5133,36,0,0,0,0
5134,26,1,1,1,1
5135,38,1,0,1,1
5136,37,0,0,0,0
5137,15,1,3,1,1
5138,42,1,1,0,0
5139,31,4,1,0,0
5140,34,0,0,0,0
5141,45,3,3,0,0
5142,25,3,3,0,0
5143,24,2,2,1,1
5144,26,3,0,0,0
5145,20,0,0,1,1
5146,4,3,3,1,1
5147,30,2,0,0,0
5148,55,0,0,0,0
5149,19,0,0,1,1
5150,16,0,0,0,0
5151,35,4,0,1,1
5152,32,0,1,1,1
5153,1,2,2,1,0
5154,40,0,3,1,1
5155,26,2,0,0,0
5156,26,1,1,1,1
5157,34,3,3,0,0
5158,53,0,0,1,1
5159,1,2,2,0,0
5160,19,2,0,1,1
5161,51,4,0,0,0
5162,1,2,2,0,0
5163,26,4,3,1,1
5164,57,0,0,1,1
5165,35,1,1,0,0
5166,19,0,0,1,1
5167,78,0,0,0,0
5168,28,4,1,0,0
5169,4,2,2,1,1
5170,22,3,0,0,0
5171,1,0,0,1,1
5172,55,0,0,0,0
5173,61,3,3,0,0
5174,23,0,0,0,0
5175,5,0,0,1,1
5176,90,1,1,0,0
5177,2,2,2,0,0
5178,36,2,2,0,0
5179,35,0,0,1,1
5180,32,0,0,1,1
5181,26,1,1,1,1
5182,67,0,0,1,1
5183,45,3,3,0,0
5184,18,1,1,1,1
5185,27,2,2,0,0
5186,45,0,0,1,1
5187,8,0,0,1,1
5188,78,2,2,0,0
5189,13,2,2,0,0
5190,89,1,0,0,1
5191,51,1,1,1,1
5192,85,0,0,1,1
5193,27,2,2,0,0
5194,55,0,0,0,0
5195,26,0,0,1,1
5196,32,1,1,1,1
5197,32,1,1,0,0
5198,22,3,0,0,0
5199,32,3,0,1,1
5200,23,2,2,1,1
5201,23,0,0,1,1
5202,70,1,1,1,0
5203,3,2,2,1,1
5204,24,2,2,1,1
5205,46,3,3,0,0
5206,16,0,0,0,0
5207,57,3,3,1,1
5208,21,2,2,1,1
5209,27,1,1,0,0
5210,29,1,1,1,1
5211,28,0,0,1,1
5212,24,2,2,1,1
5213,40,4,0,1,1
5214,33,2,2,1,1
5215,29,1,1,0,0
5216,90,0,2,0,1
5217,28,4,0,1,1
5218,1,2,2,0,0
5219,78,0,0,1,1
5220,60,0,0,1,1
5221,31,0,0,0,0
5222,31,2,2,0,0
5223,24,2,2,1,1
5224,30,3,3,1,1
5225,26,1,1,1,1
5226,33,0,0,1,1
5227,1,2,2,0,0
5228,92,3,0,0,0
5229,26,0,0,1,1
5230,29,0,3,1,1
5231,20,2,2,1,1
5232,21,4,3,0,0
5233,58,0,0,0,0
5234,67,1,1,0,0
5235,20,4,4,0,0
5236,30,0,0,1,1
5237,36,3,1,1,1
5238,24,3,0,1,1
5239,45,0,0,0,0
5240,31,3,0,0,0
5241,28,3,3,0,0
5242,11,0,0,1,1
5243,21,2,2,0,0
5244,45,3,3,0,0
5245,56,0,0,0,0
5246,28,3,3,1,1
5247,45,0,0,1,1
5248,53,3,0,0,0
5249,58,0,0,0,0
5250,36,4,0,1,1
5251,59,0,0,0,0
5252,25,0,0,1,1
5253,25,3,3,1,0
5254,58,3,3,0,0
5255,28,3,3,0,0
5256,3,0,0,1,1
5257,35,0,0,0,0
5258,35,0,3,1,1
5259,27,3,0,1,1
5260,46,2,2,0,0
5261,27,4,0,0,0
5262,25,1,1,1,1
5263,30,0,0,0,0
5264,26,2,2,1,1
5265,1,0,0,1,0
5266,1,4,4,0,0
5267,29,1,4,0,0
5268,28,3,3,0,0
5269,39,0,0,1,1
5270,75,0,0,0,0
5271,75,2,2,0,0
5272,2,2,2,1,1
5273,27,1,1,1,1
5274,77,0,0,1,1
5275,22,0,0,1,1
5276,6,2,2,0,1
5277,2,2,2,1,1
5278,32,1,0,1,1
5279,1,0,0,1,1
5280,13,0,0,0,0
5281,2,2,2,0,1
5282,18,0,0,0,0
5283,22,3,3,0,0
5284,35,0,0,0,0
5285,32,1,3,1,1
5286,2,2,2,1,1
5287,26,2,2,1,1
5288,24,0,0,1,1
5289,2,4,3,1,1
5290,30,2,2,1,1
5291,16,0,0,0,0
5292,30,3,3,1,1
5293,37,1,3,1,1
5294,1,0,2,1,0
5295,54,0,0,0,0
5296,60,2,2,0,1
5297,32,0,0,1,1
5298,88,3,0,1,0
5299,26,2,2,1,1
5300,19,4,0,1,1
5301,32,4,3,0,0
5302,76,0,0,0,0
5303,2,3,3,1,1
5304,35,4,2,0,0
5305,1,3,3,1,1
5306,27,4,0,0,0
5307,17,2,2,1,0
5308,46,1,0,1,1
5309,1,4,0,0,0
5310,3,4,2,1,1
5311,32,1,1,1,1
5312,52,3,3,0,0
5313,28,3,3,0,0
5314,45,3,3,0,0
5315,28,1,1,1,1
5316,20,3,3,1,1
5317,24,3,3,1,1
5318,8,2,2,1,0
5319,30,1,0,1,1
5320,27,1,3,0,0
5321,57,0,0,0,0
5322,1,2,2,0,0
5323,4,4,2,1,1
5324,1,2,2,1,1
5325,26,3,1,1,1
5326,10,4,3,0,0
5327,1,0,0,0,0
5328,24,2,2,0,1
5329,28,2,2,1,1
5330,39,0,0,1,1
5331,1,2,2,1,1
5332,57,0,0,0,0
5333,55,3,0,0,0
5334,60,0,0,1,1
5335,29,0,0,0,0
5336,27,0,0,0,0
5337,26,1,1,1,1
5338,4,0,0,0,0
5339,55,1,1,0,0
5340,46,1,1,0,0
5341,1,3,3,1,1
5342,32,0,0,1,1
5343,42,0,0,0,0
5344,30,0,0,1,1
5345,36,1,0,0,0
5346,60,3,0,0,0
5347,50,2,2,0,0
5348,25,2,2,1,1
5349,36,0,0,1,1
5350,42,1,1,1,1
5351,22,3,1,1,0
5352,1,3,3,0,0
5353,35,0,0,1,1
5354,1,2,2,0,1
5355,21,4,0,1,1
5356,1,3,3,0,1
5357,60,3,3,0,0
5358,26,2,2,1,1
5359,30,0,0,1,1
5360,26,0,0,1,1
5361,8,0,0,0,1
5362,26,1,0,0,0
5363,27,4,1,1,1
5364,57,0,0,1,1
5365,42,1,1,1,1
5366,32,3,2,0,0
5367,34,3,3,0,0
5368,24,1,1,1,1
5369,61,0,0,0,0
5370,61,3,0,0,0
5371,24,2,2,1,1
5372,19,0,0,0,0
5373,25,0,3,1,1
5374,58,0,0,0,0
5375,26,0,1,0,0
5376,26,1,1,0,0
5377,1,4,0,0,0
5378,38,1,1,1,1
5379,31,2,2,0,0
5380,4,1,2,1,1
5381,28,0,0,0,0
5382,1,2,2,0,1
5383,28,4,2,0,0
5384,26,0,0,0,0
5385,27,3,3,1,1
5386,54,3,3,0,0
5387,6,1,1,1,1
5388,45,3,3,0,0
5389,66,0,0,1,1
5390,38,1,1,1,1
5391,24,4,4,1,1
5392,37,1,1,0,0
5393,22,1,1,1,1
5394,38,2,2,1,1
5395,65,0,0,0,0
5396,72,0,0,1,1
5397,8,0,2,1,1
5398,26,2,2,1,1
5399,26,4,0,0,0
5400,2,2,2,1,0
5401,49,0,0,0,0
5402,36,1,1,0,0
5403,3,4,1,1,1
5404,30,0,0,1,1
5405,26,3,4,1,1
5406,1,2,2,0,0
5407,29,2,2,0,0
5408,48,0,0,0,0
5409,52,0,0,0,0
5410,21,0,0,0,0
5411,54,0,0,1,1
5412,33,0,0,0,0
5413,26,3,3,1,1
5414,45,3,3,0,0
5415,28,0,0,1,1
5416,27,0,0,1,1
5417,26,2,2,1,1
5418,28,4,0,0,1
5419,42,0,0,1,1
5420,47,0,0,0,0
5421,45,1,1,0,0
5422,25,3,3,0,0
5423,61,1,1,0,0
5424,35,0,0,1,1
5425,35,0,0,0,0
5426,41,3,0,0,0
5427,35,0,2,1,1
5428,54,3,3,0,0
5429,26,2,4,0,0
5430,80,2,1,0,0
5431,45,0,0,0,0
5432,41,1,1,0,0
5433,36,0,2,1,0
5434,24,0,2,1,1
5435,27,2,2,1,1
5436,40,1,1,1,1
5437,32,4,0,0,0
5438,42,2,2,1,1
5439,2,2,2,1,0
5440,3,0,0,0,1
5441,35,0,0,1,1
5442,36,0,0,0,0
5443,1,0,0,1,1
5444,60,0,0,0,0
5445,23,4,0,0,0
5446,78,2,0,0,1
5447,26,4,0,1,1
5448,32,0,0,0,0
5449,60,0,0,0,0
